4,5.0,949949638,1022
4,5.0,949779091,541
4,5.0,949949486,588
4,5.0,949919938,589
4,3.0,949810534,590
4,5.0,949949538,594
4,5.0,949949638,596
4,4.0,949982238,610
4,5.0,949949444,616
4,2.0,949982238,4006
4,3.0,949919845,3263
4,5.0,949895732,3265
4,4.0,949918715,3071
4,5.0,949919656,3060
4,5.0,949919419,3040
4,4.0,949811559,3039
4,5.0,949949444,3034
4,3.0,949896543,3016
4,5.0,949810261,2991
4,5.0,949918807,2987
4,4.0,949919738,3255
4,5.0,949918970,3251
4,4.0,949811523,3210
4,2.0,949778946,3208
4,4.0,949918904,3169
4,5.0,949919738,3108
4,4.0,949811603,3104
4,4.0,949896275,3101
4,4.0,949919763,2124
4,5.0,949896070,2140
4,5.0,949918927,2114
4,5.0,949918994,2115
4,5.0,949811603,2144
4,5.0,949896070,2161
4,4.0,949982239,2141
4,4.0,949896114,2143
4,5.0,949918764,2194
4,4.0,949811559,2248
4,5.0,949896070,2174
4,3.0,949896070,2193
4,5.0,949919556,2289
4,4.0,949918927,2348
4,5.0,949810582,2723
4,4.0,949778714,2734
4,4.0,949896497,2699
4,5.0,949811523,2716
4,3.0,949918671,2659
4,4.0,949896497,2683
4,5.0,949810582,2628
4,5.0,949810261,2640
4,4.0,949896275,2551
4,1.0,949895993,2616
4,5.0,949982274,2454
4,5.0,949918875,2467
4,5.0,949918994,2406
4,4.0,949810302,2409
4,4.0,949811603,2371
4,4.0,949918994,2403
4,3.0,949896015,2986
4,5.0,949896070,2968
4,5.0,949811559,2918
4,4.0,949810534,2916
4,1.0,949896309,2903
4,2.0,949896309,2902
4,5.0,949896377,2877
4,5.0,949896114,2872
4,3.0,949918875,2867
4,3.0,949811230,2822
4,5.0,949811738,2804
4,5.0,949896070,2797
4,4.0,949811603,2795
4,5.0,949811490,2791
4,5.0,949919399,2788
4,1.0,949896521,2770
4,5.0,949949396,2102
4,4.0,949896114,2105
4,5.0,949919399,2109
4,3.0,949896309,2110
4,5.0,949896183,2091
4,4.0,949920028,2094
4,5.0,949949538,2096
4,5.0,949896114,2100
4,4.0,949982239,2081
4,5.0,949949444,2085
4,5.0,949896114,2086
4,5.0,949949638,2087
4,3.0,949896114,2054
4,5.0,949918648,2064
4,5.0,949949444,2078
4,5.0,949919306,2080
4,5.0,949895772,2268
4,3.0,949896309,2263
5,4.0,1163374242,141
5,4.0,1163374404,150
5,4.0,1163374952,39
5,4.0,1163374639,104
5,4.0,1163374957,3
5,4.0,1163373610,377
5,4.0,1163374477,440
5,4.0,1163373752,364
5,4.0,1163373755,367
5,3.5,1163373636,344
5,4.0,1163374152,356
5,3.5,1163373762,231
5,4.5,1163373208,277
5,4.0,1163373744,1721
5,4.0,1163374601,1777
5,4.5,1163374251,1784
5,4.5,1163373726,1923
5,3.5,1163374165,1393
5,4.5,1163374608,1485
5,3.5,1163374562,1544
5,4.0,1163374214,1682
5,5.0,1163373109,2081
5,4.0,1163373276,2273
5,4.0,1163373251,2294
5,3.5,1163374184,2355
5,4.0,1163373675,1961
5,4.0,1163374324,1968
5,3.5,1163374593,1997
5,1.5,1163373188,2023
5,3.5,1163374993,788
5,5.0,1163373711,597
5,3.5,1163373135,903
5,2.5,1163373651,858
5,4.0,1163374392,586
5,4.5,1163373718,500
5,4.0,1163374190,595
5,3.5,1163373551,588
5,4.0,1163374582,1247
5,2.5,1163374239,1221
5,5.0,1163373044,1380
5,4.0,1163374495,1307
5,4.0,1163373316,1022
5,4.0,1163374286,919
5,3.0,1163374173,1193
5,5.0,1163373103,1035
5,3.5,1163374127,2997
5,3.5,1163374263,3114
5,3.5,1163374408,3176
5,4.0,1163374137,3408
5,3.5,1163373148,3753
5,4.0,1163374144,41566
5,4.0,1163374167,41569
5,4.5,1163374357,48385
5,4.0,1163374517,33679
5,4.5,1163374227,34162
5,4.0,1163374275,35836
5,4.5,1163374283,40819
5,2.5,1163373238,6711
5,4.0,1163374455,6502
5,4.0,1163374742,8376
5,4.0,1163374511,6942
5,3.5,1163374491,6218
5,4.0,1163374533,5995
5,4.0,1163373626,6377
5,4.0,1163374572,6373
5,4.5,1163374702,30749
5,4.5,1163374340,30707
5,5.0,1163374211,33166
5,3.5,1163374177,30793
5,3.5,1163374118,8622
5,4.0,1163374381,8464
5,4.0,1163374426,8644
5,4.5,1163373593,8636
5,3.5,1163375131,4718
5,3.0,1163373548,4963
5,3.5,1163374354,4308
5,4.5,1163375033,4447
5,4.5,1163375145,4025
5,3.5,1163374103,4306
5,4.0,1163375025,4018
5,3.5,1163373696,4022
5,4.5,1163374389,5679
5,3.0,1163373688,5816
5,4.0,1163374443,5464
5,3.5,1163374206,5669
5,4.5,1163373299,5299
5,4.5,1163373606,5349
5,4.5,1163373616,4995
5,3.5,1163374995,5266
5,3.5,1163374278,2918
5,3.5,1163374947,2770
5,3.5,1163373743,2762
5,4.0,1163374246,2706
5,4.5,1163373293,2694
5,4.0,1163373679,2683
5,3.5,1163374290,2502
5,4.0,1163373193,2424
5,4.0,1163373273,4014
5,3.5,1163374198,3948
5,4.5,1163374235,3897
6,3.5,1108134291,2502
6,3.0,1109258245,2528
6,4.0,1108134293,2529
6,1.0,1109258202,2571
6,3.0,1108134289,2001
6,4.0,1109258270,2019
6,4.0,1109258285,2072
6,4.0,1109258175,2174
6,2.0,1109258281,1687
6,2.0,1109258194,1747
6,0.5,1108134334,1876
6,3.0,1108134344,1909
6,4.5,1108134309,1276
6,4.5,1108134339,1285
6,2.0,1109258181,1358
6,2.0,1109258179,1639
6,5.0,1108134519,7153
6,3.0,1108134534,7090
6,3.5,1108134526,8368
6,4.0,1108134524,7361
6,1.5,1109258217,4641
6,1.5,1109258190,3751
6,5.0,1108134311,5952
6,1.5,1109258226,4975
6,1.0,1108134337,3052
6,3.0,1109258199,2890
6,3.5,1109258250,3300
6,4.0,1109258183,3114
6,4.0,1108134274,2692
6,2.0,1108134271,2657
6,4.5,1108134545,2761
6,3.0,1109258257,2723
6,4.5,1108134521,8874
6,4.0,1108134537,8636
6,3.0,1108134531,8784
6,4.0,1108134269,596
6,5.0,1108134539,293
6,2.0,1109258228,173
6,2.0,1108134263,158
6,4.5,1109258196,1259
6,4.5,1108134284,1250
6,5.0,1108134266,1204
6,4.0,1108134299,903
6,4.0,1109258212,111
7,2.0,851868704,198
7,3.0,851868705,207
7,4.0,851866704,141
7,4.0,851868206,151
7,5.0,851868188,110
7,4.0,851866720,112
7,4.0,851866901,40
7,3.0,851866744,104
7,3.0,851868750,31
7,4.0,851867861,34
7,3.0,851869035,10
7,3.0,851867289,21
7,3.0,851866703,1
7,3.0,851867669,500
7,4.0,851869161,480
7,4.0,851869291,380
7,3.0,851869291,377
7,3.0,851867790,367
7,3.0,851868020,364
7,3.0,851867436,357
7,3.0,851868188,356
7,3.0,851867941,355
7,3.0,851867621,345
7,3.0,851867345,333
7,3.0,851868524,329
7,5.0,851868187,318
7,2.0,851869161,316
7,3.0,851868188,272
7,5.0,851869062,260
7,3.0,851867688,539
7,4.0,851868246,534
7,4.0,851868019,551
7,4.0,851869035,541
7,3.0,851869140,589
7,4.0,851868044,588
7,3.0,851868863,592
7,4.0,851868186,590
7,3.0,851868044,595
7,5.0,851866978,1405
7,3.0,851867688,1394
7,1.0,851869140,1408
7,4.0,851869035,1374
7,2.0,851869230,1373
7,3.0,851869062,1376
7,3.0,851869140,1375
7,3.0,851866935,1353
7,3.0,851867401,1307
7,3.0,851869102,1372
7,3.0,851869160,1371
7,4.0,851867401,1288
7,3.0,851867320,1291
7,3.0,851868471,1298
7,4.0,851868471,1302
7,3.0,851867436,1270
7,4.0,851869080,1275
7,3.0,851867436,1278
7,4.0,851868332,1287
7,5.0,851868246,1225
7,4.0,851868321,1231
7,4.0,851869062,1240
7,5.0,851868289,1242
7,5.0,851869035,1198
7,5.0,851869034,1210
7,4.0,851867379,1220
7,5.0,851868044,1223
7,3.0,851867289,1197
7,5.0,851869034,1196
7,5.0,851868019,1148
7,4.0,851867289,1136
7,3.0,851869103,1129
7,3.0,851867553,1125
7,3.0,851868308,1097
7,4.0,851867289,1080
7,4.0,851867320,1079
7,3.0,851866744,1073
7,3.0,851869102,1036
7,4.0,851868289,924
7,2.0,851866744,786
7,3.0,851866703,780
7,5.0,851868020,745
7,1.0,851866763,737
7,2.0,851866784,724
7,1.0,851866704,736
7,3.0,851866744,708
7,5.0,851868019,720
7,3.0,851868074,610
7,4.0,851866806,671
7,4.0,851868020,594
8,3.5,1154473022,43556
8,3.0,1154473014,43871
8,3.0,1154473017,44004
8,3.5,1154400423,34162
8,3.5,1154473088,40583
8,3.5,1154473264,40819
8,2.0,1154473042,42007
8,3.5,1154465243,32587
8,4.5,1154473310,33166
8,4.5,1154400263,33493
8,4.5,1154464726,33794
8,2.5,1154400471,8533
8,4.5,1154464868,8784
8,4.0,1154465499,8873
8,3.0,1154465548,8874
8,4.0,1154464994,7438
8,4.0,1154465367,7361
8,4.0,1154464753,7153
8,3.5,1154400294,7143
8,3.0,1154400253,6879
8,5.0,1154465296,6874
8,4.0,1154464895,6870
8,3.0,1154400191,6378
8,4.0,1154389474,6377
8,3.5,1154400444,5989
8,4.0,1154464762,5952
8,3.0,1154465385,5669
8,4.0,1154465399,5650
8,4.0,1154400407,5630
8,4.0,1154464756,5464
8,4.5,1154400449,5445
8,5.0,1154400236,5064
8,3.5,1154389552,5378
8,3.5,1154464819,4993
8,3.5,1154389449,4995
8,4.5,1154400383,4963
8,4.0,1154465373,4973
8,3.5,1154464808,4886
8,3.5,1154400398,4896
8,4.0,1154464915,4262
8,2.5,1154400334,4448
8,4.5,1154465279,4034
8,5.0,1154464905,4226
8,4.5,1154464873,4011
8,3.5,1154400245,4019
8,4.0,1154389482,3948
8,4.0,1154465526,3996
8,4.5,1154400475,457
8,4.0,1154400390,356
8,2.0,1154400357,524
8,3.5,1154389356,520
8,2.0,1154389420,282
8,3.5,1154464829,260
8,5.0,1154464714,318
8,4.0,1154465380,296
8,3.5,1154389432,805
8,4.0,1154400284,628
8,3.5,1154464841,1196
8,5.0,1154400181,858
8,5.0,1154389386,543
8,5.0,1154400170,527
8,4.5,1154464833,593
8,4.0,1154464853,589
8,4.0,1154465394,1225
8,4.0,1154465555,1258
8,4.0,1154464811,1259
8,5.0,1154464836,47
8,2.5,1154389572,45
8,4.0,1154473268,110
8,5.0,1154400173,50
8,5.0,1154465405,32
8,3.0,1154400360,2841
8,3.5,1154473419,2804
8,5.0,1154473364,2918
8,4.5,1154464950,2858
8,4.5,1154400266,3147
8,4.0,1154464901,2959
8,3.5,1154400198,3916
8,5.0,1154400441,3578
8,5.0,1154464889,2502
8,3.5,1154400351,2423
8,3.5,1154464944,2716
8,5.0,1154464738,2571
8,2.5,1154389541,2770
8,4.5,1154464717,2762
8,3.5,1154400340,2797
8,4.5,1154465558,2791
8,4.0,1154473259,2028
8,3.0,1154389460,2100
8,3.0,1154465222,2139
8,4.5,1154464735,2194
8,4.5,1154400414,2302
8,4.0,1154464850,2324
8,5.0,1154473217,2329
8,3.5,1154389340,2353
8,3.5,1154464990,1617
8,5.0,1154389385,1625
8,4.0,1154389491,1674
8,4.0,1154473252,1704
8,3.0,1154400308,1754
8,5.0,1154400458,1777
8,3.5,1154389528,1876
8,5.0,1154473322,1961
8,0.5,1154474527,1358
8,3.5,1154400465,1302
8,4.0,1154464720,1291
8,4.0,1154464747,1270
8,3.0,1154389408,1552
8,4.0,1154465235,1500
8,3.0,1154400324,1393
8,4.0,1154465285,1387
8,4.0,1154465573,1219
8,4.0,1154464769,1210
8,4.0,1154464730,1198
8,4.0,1154464887,1197
8,3.0,1154465230,1265
9,4.0,938629681,2857
9,4.0,938627748,2762
9,3.0,938628843,2628
9,5.0,938628450,2571
9,4.0,938628577,2396
9,4.0,939122916,2391
9,4.0,938628843,2302
9,2.0,938629250,2294
9,2.0,938629341,2539
9,4.0,938628966,2501
9,3.0,938629681,2490
9,2.0,938629681,2427
9,4.0,938629747,2140
9,4.0,938629053,2249
9,4.0,938629341,2028
9,4.0,938629522,2125
9,4.0,938628897,2278
9,4.0,938629341,2291
9,3.0,938629053,2268
9,3.0,938628777,2273
9,4.0,938629341,1584
9,4.0,938629054,1680
9,3.0,938628655,1411
9,2.0,938628777,1541
9,3.0,938629470,1721
9,5.0,938628966,1784
9,5.0,938628690,1682
9,4.0,938628966,1704
9,3.0,938629470,1177
9,5.0,938629250,1059
9,4.0,938628450,1358
9,4.0,938628655,1357
9,4.0,938628843,593
9,5.0,938628337,534
9,2.0,938628337,733
9,5.0,938628843,608
9,4.0,938628777,497
9,4.0,938628966,318
9,5.0,938628843,527
9,4.0,938628577,515
9,3.0,938628655,26
9,4.0,938628337,17
9,3.0,938628897,47
9,5.0,938629110,36
9,4.0,938629179,1
10,3.0,942766472,2108
10,5.0,942766515,1923
10,4.0,942767328,2406
10,5.0,942766991,2344
10,4.0,942766845,2539
10,2.0,942767328,2410
10,5.0,942766109,2826
10,5.0,942766515,2571
10,3.0,942766725,1459
10,4.0,942766420,1423
10,5.0,942767029,1611
10,3.0,942766845,1499
10,4.0,942766472,1704
10,3.0,942766679,1690
10,2.0,942766845,1887
10,5.0,942766472,1719
10,4.0,942767258,1197
10,4.0,942767258,1198
10,4.0,942767258,1200
10,4.0,942767258,1210
10,3.0,942767328,1220
10,4.0,942767258,1240
10,4.0,942767258,1291
10,5.0,942766420,1358
10,4.0,942766603,345
10,3.0,942767328,592
10,4.0,942766974,735
10,3.0,942767258,1036
10,3.0,942766420,1089
10,2.0,942767328,1101
10,4.0,942767328,1127
10,4.0,942767258,1196
10,3.0,942766603,344
10,4.0,942766515,318
10,4.0,942766793,152
10,5.0,942766420,50
10,2.0,942766251,2995
10,5.0,942767121,2926
10,2.0,942766213,2907
10,4.0,942765978,2890
10,3.0,942766164,2881
10,4.0,942766029,2841
10,3.0,942766213,2840
10,3.0,942766251,2827
10,4.0,942767571,3019
10,3.0,942766059,3005
11,4.0,1391658210,81158
11,3.0,1391658137,80906
11,4.0,1391658385,88129
11,3.5,1391658218,81562
11,4.5,1391658141,77455
11,3.5,1391657720,71211
11,4.5,1391658399,80489
11,4.0,1391658115,79132
11,4.0,1391657610,97938
11,4.0,1391657924,96861
11,5.0,1391657798,106487
11,5.0,1391658157,104841
11,4.5,1391658125,91529
11,4.5,1391658311,91500
11,4.0,1391658186,96079
11,4.0,1391658270,91548
11,3.5,1391657376,2042
11,4.5,1391657543,2596
11,5.0,1391658667,1408
11,3.0,1391657062,1918
11,4.5,1391658634,1027
11,5.0,1391658440,1201
11,3.5,1391656845,785
11,5.0,1391658556,923
11,4.0,1391657605,51084
11,4.5,1391657459,58295
11,5.0,1391658574,26614
11,5.0,1391658450,48516
11,3.0,1391658601,5669
11,5.0,1391657861,6598
11,3.0,1391658583,2762
11,3.0,1391657112,3424
11,4.5,1391658505,778
11,5.0,1391658423,296
11,3.0,1391657297,169
11,4.0,1391657561,126
11,1.0,1391656827,70
11,5.0,1391658537,50
12,1.0,968045074,3844
12,2.0,968045074,3841
12,5.0,968045015,3863
12,3.0,968045015,3861
12,5.0,968045015,3865
12,3.0,968045015,3864
12,2.0,968044981,3871
12,2.0,968044981,3869
12,5.0,968044949,3879
12,3.0,968044981,3873
12,2.0,968044949,3886
12,5.0,968045353,1215
12,1.0,955407153,1197
12,3.0,968045500,1077
12,2.0,968045561,1032
12,1.0,955407153,1295
12,5.0,968045354,1235
12,2.0,968045354,1230
12,5.0,955407153,1220
12,2.0,968045353,608
12,3.0,968045438,538
12,1.0,968045407,529
12,3.0,968045587,253
12,1.0,968045500,1028
12,3.0,968045764,737
12,4.0,968045680,736
12,1.0,968045732,673
12,3.0,968045649,3176
12,2.0,968045354,3179
12,4.0,968045529,3298
12,1.0,968045732,3324
12,2.0,968045764,2668
12,4.0,968045407,2959
12,2.0,968045732,3146
12,1.0,968045379,3148
12,2.0,955407153,2259
12,2.0,968045475,2355
12,4.0,968045680,2460
12,1.0,968045475,2529
12,1.0,968045475,1374
12,4.0,968045475,1387
12,2.0,968045438,1639
12,3.0,968045529,1732
12,2.0,968045142,3827
12,5.0,968045142,3825
12,4.0,968045106,3831
12,2.0,968045106,3829
12,1.0,968045198,3799
12,4.0,968045232,3798
12,3.0,968045172,3809
12,3.0,968045198,3801
12,1.0,968045232,3791
12,2.0,968045619,3780
12,3.0,968045232,3794
12,5.0,968045232,3793
12,4.0,955407153,3474
12,4.0,968045379,3408
12,2.0,968045680,3773
12,3.0,968045619,3770
12,4.0,968045173,6184
12,3.0,968044949,3885
13,4.0,1331379348,277
13,3.5,1331380895,296
13,4.5,1331380029,318
13,3.5,1331379530,4718
13,4.5,1331380145,4878
13,4.5,1331379506,4310
13,2.5,1331379589,4321
13,4.0,1331380785,5989
13,4.5,1331380734,6377
13,3.5,1331380834,4886
13,4.5,1331380883,4993
13,3.5,1331380782,54286
13,4.5,1331380873,58559
13,4.0,1331380159,7361
13,4.5,1331380306,7502
13,4.0,1331380725,78499
13,4.5,1331380387,81834
13,4.5,1331380830,64614
13,4.0,1331379748,69757
13,3.0,1331380888,2571
13,4.0,1331380741,2355
13,4.0,1331380745,1961
13,3.0,1331379386,1918
13,3.0,1331380731,2804
13,3.0,1331380765,2762
13,4.0,1331379470,2761
13,3.5,1331379777,2572
13,4.0,1331380752,3147
13,3.0,1331380738,3114
13,3.0,1331380761,2918
13,3.0,1331379494,2908
13,4.0,1331380721,4306
13,3.0,1331379574,3624
13,3.5,1331379599,3396
13,3.5,1331379342,3255
13,3.0,1331379985,93363
13,4.5,1331380390,88125
13,2.5,1331380914,47
13,4.0,1331380038,110
13,5.0,1331380058,1
13,2.5,1331380845,1265
13,4.0,1331380814,1259
13,3.0,1331379520,1027
13,3.5,1331380871,919
13,4.0,1331379366,914
13,4.0,1331380062,590
13,3.0,1331380851,587
13,4.0,1331379483,531
13,4.0,1331380901,527
13,3.5,1331379485,524
13,3.0,1331380025,480
13,4.5,1331379479,362
13,5.0,1331380018,356
14,4.0,976244591,3114
14,2.0,976244564,3157
14,3.0,976244524,2724
14,2.0,976244287,2861
14,3.0,976244313,2716
14,2.0,976244367,2720
14,3.0,976243933,2628
14,2.0,976244131,2683
14,2.0,976244179,2355
14,3.0,976244471,2394
14,3.0,976243912,1721
14,3.0,976244179,2038
14,1.0,976243997,594
14,4.0,976243997,1196
14,4.0,976244343,3988
14,3.0,976244107,3986
14,4.0,976244205,3751
14,3.0,976244423,3623
14,3.0,976243997,3354
14,5.0,976244313,3175
15,4.0,1458506593,86833
15,5.0,1316395597,86781
15,1.5,1338698824,86644
15,1.0,1316395573,86332
15,1.5,1348976211,86190
15,4.0,1367801387,85774
15,4.0,1316395607,85414
15,1.0,1347936749,84954
15,0.5,1338698810,87430
15,1.0,1347936763,87306
15,0.5,1374638031,87304
15,1.5,1316395580,87232
15,4.0,1458506624,87222
15,0.5,1458505901,86911
15,3.5,1458507263,86898
15,2.5,1458506580,86882
15,1.0,1348976202,88140
15,3.5,1386367929,88163
15,3.0,1416120053,88125
15,2.5,1338698356,88129
15,2.5,1458506136,87869
15,2.0,1443385461,87930
15,1.0,1458507259,87485
15,4.5,1316396021,87520
15,5.0,1361078138,89492
15,3.0,1338697857,89745
15,3.0,1374638024,89337
15,1.5,1458506641,89470
15,0.5,1316395783,88950
15,1.5,1367801460,89090
15,1.5,1316408269,88356
15,4.5,1316395487,88744
15,4.0,1338698144,90531
15,0.5,1361078276,90439
15,2.5,1348976195,90603
15,3.5,1367801363,90600
15,3.5,1338698848,90249
15,1.0,1349048081,89840
15,4.5,1348977157,90428
15,2.5,1367801470,90266
15,1.0,1347936860,91505
15,0.5,1338697915,91500
15,2.0,1348979143,91535
15,3.0,1345350956,91529
15,1.5,1338698014,90746
15,3.0,1374637765,90647
15,0.5,1465880427,90870
15,1.0,1338698247,90866
15,3.0,1338698158,91842
15,3.0,1338697924,91869
15,1.5,1465880962,92420
15,2.5,1338698152,92507
15,1.0,1348976183,91542
15,2.5,1338698134,91630
15,4.5,1338698154,91653
15,4.0,1338698344,91658
15,2.5,1338697984,93831
15,3.5,1338697905,93840
15,1.0,1338697996,94015
15,1.0,1338698001,94018
15,1.0,1361831455,93326
15,1.0,1338699137,93363
15,3.0,1338697920,93510
15,2.0,1458507291,93721
15,1.5,1465794388,71264
15,3.5,1257734180,71211
15,2.5,1465793997,70862
15,2.5,1374637773,70697
15,1.0,1425876002,71535
15,2.0,1257735545,71464
15,3.0,1465793920,71462
15,2.5,1465793912,71282
15,1.0,1357110070,72378
15,1.5,1338698882,72226
15,2.5,1338702430,72011
15,2.0,1465880969,71838
15,0.5,1338698316,74458
15,3.5,1316395633,73344
15,1.0,1273090173,73017
15,4.0,1261944230,72998
15,0.5,1361831555,74851
15,2.0,1458506610,76077
15,4.0,1338702442,74649
15,1.5,1367764758,74795
15,3.0,1361831522,76293
15,2.5,1379040852,76738
15,4.0,1273090169,76093
15,3.0,1273090163,76251
15,1.0,1316395588,77561
15,3.0,1458506646,78209
15,2.5,1367765175,77364
15,4.0,1367801385,77455
15,4.5,1443384445,78574
15,2.5,1367765128,79057
15,3.0,1316395983,78469
15,2.0,1338698896,78499
